epoch phase free0_mb o5 o6 o7 o8 o9 o10 d_pgscan_kswapd d_pgsteal_kswapd d_pgsteal_file d_refault_file d_compact_stall kswapd0_jiffies oom_kill d_pswpout d_pgsteal_direct d_pgscan_direct file_pages_mb
1789666630 W_fp 14488 28627 24881 595 0 0 0 92480 91376 91399 0 0 100038 23 0 23 23 12515
1789666632 W_fp 14607 28882 24888 596 0 0 0 96542 97632 98573 0 0 100046 23 0 941 941 12396
1789666633 W_fp 14713 29178 24892 598 0 0 0 90182 90177 90177 0 0 100054 23 0 0 0 12291
1789666634 W_fp 14810 29411 24895 599 0 0 0 82134 81049 81049 0 0 100060 23 0 0 0 12199
1789666635 W_fp 14897 29672 24891 599 0 0 0 83129 84159 84159 0 0 100068 23 0 256 391 12105
1789666636 W_fp 15015 30119 24899 603 0 0 0 94403 93373 95185 0 0 100076 23 0 1556 1421 11998
1789666637 W_fp 15120 30425 24942 606 0 0 0 94494 94494 95552 0 0 100084 23 0 0 0 11897
1789666638 W_fp 15231 30694 25061 609 0 0 0 94375 94375 95738 0 0 100092 23 0 1371 1371 11786
1789666639 W_fp 15329 30887 25197 613 0 0 0 92247 92247 92242 0 0 100099 23 0 0 0 11688
1789666641 W_fp 15423 31102 25285 623 0 0 0 90558 90558 90526 0 0 100107 23 0 1013 1013 11588
1789666642 W_fp 15537 31119 25804 731 0 0 0 83367 84398 87334 0 20 100118 23 0 2936 2936 11488
1789666643 W_fp 15621 30825 26708 976 0 0 0 89544 88513 88513 0 0 100126 23 0 0 0 11404
1789666644 W_fp 15695 31028 27144 924 0 0 0 81932 82954 82954 0 0 100133 23 0 0 0 11333
1789666645 W_fp 15787 31138 27323 1036 1 0 0 91778 90756 93846 0 2 100142 23 0 2073 2073 11247
1789666646 W_fp 15873 31134 27279 1205 0 0 0 92145 92145 92139 0 0 100149 23 0 0 0 11158
1789666647 W_fp 15962 31458 27386 1188 0 0 0 90572 90898 91746 0 0 100158 23 0 1533 2202 11064
1789666648 W_fp 16060 31682 27472 1189 0 0 0 92987 92661 93004 0 0 100165 23 0 669 0 10975
1789666650 W_fp 16150 31943 27523 1190 0 0 0 93859 93859 94857 0 0 100172 23 0 0 0 10887
1789666651 W_fp 16242 32213 27614 1192 0 0 0 92149 92149 93024 0 0 100181 23 0 881 881 10798
1789666652 W_fp 16325 32402 27761 1194 0 0 0 90288 90288 89355 0 0 100187 23 0 59 59 10488
1789666653 W_dd_unbind 17552 32407 27756 1207 0 0 0 0 0 0 0 0 100187 23 0 0 0 9480
1789666654 W_dd_unbind 17328 32408 27757 1207 0 0 0 0 0 0 1 0 100187 23 0 0 0 9708
1789666655 W_dd_unbind 17111 32408 27757 1207 0 0 0 0 0 0 0 0 100187 23 0 0 0 9924
