epoch phase free0_mb o5 o6 o7 o8 o9 o10 d_pgscan_kswapd d_pgsteal_kswapd d_pgsteal_file d_refault_file d_compact_stall kswapd0_jiffies oom_kill d_pswpout d_pgsteal_direct d_pgscan_direct file_pages_mb
1789758418 R2_warm 15327 29862 28473 117 0 0 0 48767 48767 48767 0 0 100939 23 0 0 0 7926
1789758419 R2_w1 15337 29870 28474 118 0 0 0 48513 48513 49290 95 0 100942 23 0 0 0 7923
1789758420 R2_w1 15341 29872 28474 118 0 0 0 31544 31533 30756 251 0 100944 23 0 0 0 7928
1789758421 R2_w1 15336 29873 28470 118 0 0 0 24804 24804 24804 215 0 100945 23 0 0 0 7927
1789758422 R2_w1 15306 29878 28419 118 0 0 0 17502 17502 19743 268 18 100950 23 0 2241 2241 7937
1789758423 R2_w1 15329 29826 28508 153 0 0 0 23751 23751 25366 230 0 100952 23 0 957 957 7932
1789758425 R2_w1 15288 29820 28456 135 0 0 0 16319 16299 18300 249 25 100964 23 0 2659 2667 7942
1789758426 R2_w1 15284 29841 28512 152 0 0 0 23533 23497 25841 225 4 100967 23 0 2344 2350 7948
1789758427 R2_w1 15281 29843 28508 152 0 0 0 23226 23219 23994 230 0 100969 23 0 0 0 7950
1789758428 R2_w1 15282 29843 28437 123 0 0 0 24779 24773 24772 250 0 100970 23 0 0 0 7950
1789758429 R2_w1 15246 29843 28437 123 0 0 0 26329 26322 25548 208 0 100972 23 0 0 0 7950
1789758430 R2_w1 15309 29843 28437 123 0 0 0 24780 25545 25545 277 0 100973 23 0 0 0 7951
1789758431 R2_w1 15303 29844 28437 123 2 0 0 28652 27873 27873 214 0 100975 23 0 0 0 7953
1789758432 R2_w1 15295 29846 28433 123 0 0 0 27345 27341 27341 163 0 100976 23 0 0 0 7955
1789758434 R2_w1 15283 29846 28433 123 0 0 0 27843 27840 27840 230 0 100978 23 0 0 0 7957
1789758435 R2_w1 15307 29846 28433 123 0 0 0 27867 27867 27867 261 0 100979 23 0 0 0 7957
1789758436 R2_w1 15300 29845 28435 123 0 0 0 28261 29034 29392 220 0 100981 23 0 358 358 7953
1789758437 R2_w1 15296 29849 28435 123 0 0 0 25539 24766 25396 236 0 100984 23 0 536 536 7959
1789758438 R2_w1 15244 29825 28399 118 0 0 0 13243 13338 16883 267 31 100996 23 0 3665 3666 7989
1789758439 R2_w1 15254 29760 28479 150 0 0 0 20532 20436 21846 267 23 101002 23 0 1384 1384 7981
1789758440 R2_w1 15241 29759 28480 152 0 0 0 20825 20825 22858 237 1 101008 23 0 2032 2032 7992
1789758442 R2_w1 15253 29776 28394 125 0 0 0 7382 7382 9350 368 72 101034 23 0 1969 1969 7994
1789758443 R2_w1 15244 29752 28482 149 0 0 0 18939 18939 20480 280 33 101043 23 0 769 769 7993
1789758444 R2_w1 15216 29754 28483 150 1 0 0 26739 26739 26067 250 0 101045 23 0 100 100 7990
1789758445 R2_w1 15251 29753 28444 124 0 0 0 29366 30138 30138 218 0 101047 23 0 0 0 7995
1789758446 R2_w1 15245 29754 28444 124 0 0 0 29347 29372 29372 235 0 101048 23 0 0 0 7996
1789758447 R2_w1 15263 29753 28445 124 0 0 0 31319 30522 30522 207 0 101050 23 0 0 0 7996
1789758448 R2_w1 15244 29753 28445 124 1 0 0 27703 27703 28476 230 0 101052 23 0 773 773 7994
1789758450 R2_w1 15258 29752 28442 124 0 0 0 26298 26298 26298 232 0 101053 23 0 0 0 7999
1789758451 R2_w1 15238 29753 28442 124 0 0 0 27830 27830 27830 230 0 101055 23 0 0 0 7998
1789758452 R2_w1 15262 29753 28442 124 0 0 0 26308 26308 26308 240 0 101056 23 0 0 0 7999
1789758453 R2_w1 15252 29755 28442 124 0 0 0 27944 27944 27944 216 0 101058 23 0 0 0 7998
1789758454 R2_w1 15237 29761 28395 139 0 0 0 19529 19853 21072 273 32 101068 23 0 1123 1123 8000
1789758455 R2_w1 15236 29726 28458 128 0 0 0 13653 13329 16631 257 23 101079 23 0 3398 3398 8013
1789758456 R2_w1 15212 29784 28300 129 0 0 0 9701 9701 13193 285 75 101098 23 0 3492 3492 8028
1789758457 R2_w1 15202 29712 28466 150 0 0 0 23005 23005 23889 296 36 101109 23 0 884 982 8027
1789758459 R2_w1 15233 29717 28434 139 0 0 0 19645 19645 22591 248 26 101119 23 0 3045 2947 8032
1789758460 R2_w1 15199 29739 28272 139 0 0 0 13555 13555 16271 307 98 101138 23 0 2617 2617 8031
1789758461 R2_w1 15185 29721 28421 149 0 0 0 28630 28630 28630 247 0 101139 23 0 0 0 8030
1789758462 R2_w1 15238 29722 28407 118 0 0 0 27933 27933 28033 223 0 101141 23 0 100 100 8029
1789758463 R2_w1 15209 29722 28403 118 0 0 0 26234 26234 26234 237 0 101142 23 0 0 0 8034
1789758464 R2_w1 15212 29723 28403 118 0 0 0 30895 30895 30895 217 0 101144 23 0 0 0 8032
1789758465 R2_w1 15210 29723 28403 118 0 0 0 25484 25484 25484 230 0 101146 23 0 0 0 8032
1789758466 R2_w1 15183 29723 28403 118 0 0 0 28581 28581 28581 228 0 101147 23 0 0 0 8032
1789758468 R2_w1 15212 29720 28400 120 0 0 0 26331 26331 27102 222 0 101149 23 0 771 771 8035
1789758469 R2_w1 15177 29720 28400 120 0 0 0 26244 26244 26244 233 0 101150 23 0 0 0 8038
1789758470 R2_w1 15206 29720 28400 120 0 0 0 27824 27824 27824 231 0 101152 23 0 0 0 8036
1789758471 R2_w1 15198 29721 28400 120 0 0 0 25708 25708 26006 212 1 101155 23 0 298 298 8039
1789758472 R2_w1 15190 29752 28292 121 0 0 0 15890 15889 19379 216 40 101167 23 0 3490 3491 8050
1789758473 R2_w1 15193 29687 28405 119 0 0 0 15854 15954 20564 329 24 101180 23 0 4610 4610 8059
1789758474 R2_w1 15172 29727 28283 112 0 0 0 8739 8639 11572 321 43 101196 23 0 3034 3034 8080
1789758476 R2_w1 15152 29652 28445 143 0 0 0 21736 21736 24255 241 14 101200 23 0 2418 2418 8086
1789758477 R2_w1 15172 29659 28446 118 0 0 0 20573 20573 22998 251 16 101209 23 0 2322 2322 8092
1789758478 R2_w1 15126 29700 28386 110 0 0 0 14453 14453 20002 272 23 101217 23 0 5652 5652 8109
1789758479 R2_w2 15069 29670 28243 143 0 0 0 22636 22636 22636 143 0 101218 23 0 0 0 8109
1789758480 R2_w2 15068 29670 28243 143 0 0 0 0 0 0 456 0 101218 23 0 0 0 8111
1789758481 R2_w2 15065 29670 28243 143 0 0 0 0 0 0 455 0 101218 23 0 0 0 8112
1789758482 R2_w2 15041 29650 28243 143 0 0 0 0 0 0 433 0 101218 23 0 0 0 8114
1789758483 R2_w2 15020 29621 28236 143 0 0 0 0 0 0 433 0 101218 23 0 0 0 8116
1789758485 R2_w2 15018 29621 28236 143 0 0 0 0 0 0 453 0 101218 23 0 0 0 8117
1789758486 R2_w2 15018 29621 28236 143 0 0 0 0 0 0 426 0 101218 23 0 0 0 8119
1789758487 R2_w2 15017 29621 28236 143 0 0 0 0 0 0 424 0 101218 23 0 0 0 8121
1789758488 R2_w2 15009 29621 28233 143 0 0 0 0 0 0 465 0 101218 23 0 0 0 8123
1789758489 R2_w2 15009 29621 28233 143 0 0 0 0 0 0 439 0 101218 23 0 0 0 8124
1789758490 R2_w2 15006 29623 28229 141 0 0 0 0 0 0 446 0 101218 23 0 0 0 8126
1789758491 R2_w2 15008 29630 28229 141 0 0 0 0 0 0 430 0 101218 23 0 0 0 8128
1789758493 R2_w2 15009 29636 28229 141 0 0 0 0 0 0 423 0 101218 23 0 0 0 8129
1789758494 R2_w2 15001 29625 28229 141 0 0 0 0 0 0 457 0 101218 23 0 0 0 8131
1789758495 R2_w2 15006 29625 28229 142 0 0 0 0 0 0 455 0 101218 23 0 0 0 8133
1789758496 R2_w2 15010 29626 28229 142 0 0 0 0 0 0 438 0 101218 23 0 0 0 8135
1789758497 R2_w2 15013 29626 28229 142 0 0 0 0 0 0 389 0 101218 23 0 0 0 8138
1789758498 R2_w2 15018 29626 28229 142 0 0 0 0 0 0 414 0 101218 23 0 0 0 8140
1789758499 R2_w2 15008 29627 28229 142 0 0 0 0 0 0 325 0 101218 23 0 0 0 8141
1789758500 R2_w2 15010 29627 28229 142 0 0 0 0 0 0 512 0 101218 23 0 0 0 8143
1789758502 R2_w2 15007 29627 28229 142 0 0 0 0 0 0 418 0 101218 23 0 0 0 8145
1789758503 R2_w2 15012 29627 28229 142 0 0 0 0 0 0 447 0 101218 23 0 0 0 8146
1789758504 R2_w2 15009 29627 28229 142 0 0 0 0 0 0 424 0 101218 23 0 0 0 8148
1789758505 R2_w2 15010 29627 28229 142 0 0 0 0 0 0 426 0 101218 23 0 0 0 8150
1789758506 R2_w2 15014 29627 28229 142 0 0 0 0 0 0 376 0 101218 23 0 0 0 8151
1789758507 R2_w2 15014 29627 28229 142 0 0 0 0 0 0 391 0 101218 23 0 0 0 8153
1789758508 R2_w2 15015 29627 28229 142 0 0 0 0 0 0 473 0 101218 23 0 0 0 8155
1789758509 R2_w2 15009 29628 28229 142 0 0 0 0 0 0 431 0 101218 23 0 0 0 8156
1789758511 R2_w2 15010 29628 28229 142 0 0 0 0 0 0 438 0 101218 23 0 0 0 8158
1789758512 R2_w2 15008 29628 28229 142 0 0 0 0 0 0 432 0 101218 23 0 0 0 8160
1789758513 R2_w2 15011 29628 28229 142 0 0 0 0 0 0 419 0 101218 23 0 0 0 8162
1789758514 R2_w2 15005 29628 28229 142 0 0 0 0 0 0 440 0 101218 23 0 0 0 8163
1789758515 R2_w2 15005 29628 28229 142 0 0 0 0 0 0 440 0 101218 23 0 0 0 8165
1789758516 R2_w2 15003 29629 28229 142 0 0 0 0 0 0 312 0 101218 23 0 0 0 8166
1789758517 R2_w2 15003 29629 28229 142 0 0 0 0 0 0 542 0 101218 23 0 0 0 8168
1789758519 R2_w2 15002 29630 28229 142 0 0 0 0 0 0 444 0 101218 23 0 0 0 8170
1789758520 R2_w2 15003 29630 28229 142 0 0 0 0 0 0 434 0 101218 23 0 0 0 8172
1789758521 R2_w2 14986 29631 28229 142 0 0 0 0 0 0 435 0 101218 23 0 0 0 8174
1789758522 R2_w2 14985 29631 28229 142 0 0 0 0 0 0 421 0 101218 23 0 0 0 8175
1789758523 R2_w2 14984 29631 28229 142 0 0 0 0 0 0 426 0 101218 23 0 0 0 8177
1789758524 R2_w2 14977 29631 28229 142 0 0 0 0 0 0 376 0 101218 23 0 0 0 8178
1789758525 R2_w2 14976 29631 28229 142 0 0 0 0 0 0 481 0 101218 23 0 0 0 8180
1789758526 R2_w2 14977 29633 28231 142 0 0 0 0 0 0 458 0 101218 23 0 0 0 8182
1789758528 R2_w2 14969 29633 28231 142 0 0 0 0 0 0 243 0 101218 23 0 0 0 8183
1789758529 R2_w2 14974 29633 28231 142 0 0 0 0 0 0 612 0 101218 23 0 0 0 8185
1789758530 R2_w2 14974 29633 28231 142 0 0 0 0 0 0 438 0 101218 23 0 0 0 8187
1789758531 R2_w2 14974 29633 28231 142 0 0 0 0 0 0 407 0 101218 23 0 0 0 8189
1789758532 R2_w2 14974 29633 28231 142 0 0 0 0 0 0 369 0 101218 23 0 0 0 8190
1789758533 R2_w2 14974 29633 28231 142 0 0 0 0 0 0 468 0 101218 23 0 0 0 8192
1789758534 R2_w2 14972 29633 28231 142 0 0 0 0 0 0 333 0 101218 23 0 0 0 8193
1789758535 R2_w2 14971 29633 28231 142 0 0 0 0 0 0 529 0 101218 23 0 0 0 8195
1789758537 R2_w2 14964 29633 28231 142 0 0 0 0 0 0 321 0 101218 23 0 0 0 8197
1789758538 R2_w2 14962 29633 28231 142 0 0 0 0 0 0 502 0 101218 23 0 0 0 8199
1789758539 R2_w2 14959 29633 28231 142 0 0 0 0 0 0 431 0 101218 23 0 0 0 8200
1789758540 done 14964 29633 28231 142 0 0 0 0 0 0 20 0 101218 23 0 0 0 8198
1789758543 done 29639 33852 31752 6686 4725 1053 599 0 0 0 0 0 101218 23 0 0 0 8198
1789758544 done 46040 32889 30837 13863 7568 1096 3184 0 0 0 0 0 101218 23 0 0 0 8198
1789758545 done 59094 33339 31254 16487 11166 1192 5024 0 0 0 0 0 101218 23 0 0 0 8198
1789758546 done 59096 33277 31190 16454 11137 1207 5036 0 0 0 0 0 101218 23 0 0 0 8198
1789758547 done 59093 32640 30584 16408 11275 1254 5062 0 0 0 0 0 101218 23 0 0 0 8198
1789758548 done 59094 32628 30572 16412 11277 1255 5062 0 0 0 0 0 101218 23 0 0 0 8198
1789758549 done 59090 32275 30268 16383 11336 1294 5073 0 0 0 0 0 101218 23 0 0 0 8198
1789758551 done 59091 32256 30253 16376 11342 1297 5073 0 0 0 0 0 101218 23 0 0 0 8198
1789758552 done 59092 32167 30166 16348 11343 1302 5085 0 0 0 0 0 101218 23 0 0 0 8198
1789758553 done 59098 31585 29595 16268 11369 1375 5125 0 0 0 0 0 101218 23 0 0 0 8198
1789758554 done 59099 31584 29594 16269 11369 1375 5125 0 0 0 0 0 101218 23 0 0 0 8198
1789758555 done 59099 31550 29560 16266 11382 1374 5127 0 0 0 0 0 101218 23 0 0 0 8198
1789758556 done 59100 31550 29560 16266 11382 1374 5127 0 0 0 0 0 101218 23 0 0 0 8198
1789758557 done 59101 31491 29503 16274 11389 1377 5130 0 0 0 0 0 101218 23 0 0 0 8198
1789758558 done 59096 31188 29218 16257 11430 1413 5141 0 0 0 0 0 101218 23 0 0 0 8198
1789758560 done 59097 31141 29175 16254 11440 1418 5142 0 0 0 0 0 101218 23 0 0 0 8198
1789758561 done 59097 31095 29131 16268 11450 1416 5145 0 0 0 0 0 101218 23 0 0 0 8198
1789758562 done 59099 30958 28999 16257 11473 1427 5152 0 0 0 0 0 101218 23 0 0 0 8198
1789758563 done 59096 30668 28721 16300 11466 1464 5166 0 0 0 0 0 101218 23 0 0 0 8198
1789758564 done 59099 30407 28469 16158 11466 1530 5183 0 0 0 0 0 101218 23 0 0 0 8198
1789758565 done 59100 30399 28460 16159 11470 1530 5183 0 0 0 0 0 101218 23 0 0 0 8198
1789758566 done 59100 30342 28402 16156 11475 1537 5186 0 0 0 0 0 101218 23 0 0 0 8198
1789758567 done 59101 30265 28330 16129 11484 1546 5192 0 0 0 0 0 101218 23 0 0 0 8198
1789758569 done 59099 29906 27981 16113 11509 1594 5209 0 0 0 0 0 101218 23 0 0 0 8198
1789758570 done 59092 29750 27831 16085 11522 1617 5217 0 0 0 0 0 101218 23 0 0 0 8198
1789758571 done 59094 29747 27827 16081 11522 1619 5217 0 0 0 0 0 101218 23 0 0 0 8198
1789758572 done 59094 29734 27814 16080 11527 1620 5217 0 0 0 0 0 101218 23 0 0 0 8198
1789758573 done 59096 29714 27798 16080 11534 1621 5217 0 0 0 0 0 101218 23 0 0 0 8198
1789758574 done 59092 29473 27565 16001 11549 1665 5231 0 0 0 0 0 101218 23 0 0 0 8196
1789758575 done 59093 29437 27535 15990 11551 1669 5234 0 0 0 0 0 101218 23 0 0 0 8196
1789758577 done 59094 29436 27538 15990 11551 1669 5234 0 0 0 0 0 101218 23 0 0 0 8196
1789758578 done 59095 29423 27524 15990 11548 1674 5234 0 0 0 0 0 101218 23 0 0 0 8196
1789758579 done 59093 29305 27410 15950 11555 1694 5242 0 0 0 0 0 101218 23 0 0 0 8196
1789758580 done 59097 29046 27170 15897 11537 1727 5268 0 0 0 0 0 101218 23 0 0 0 8196
1789758581 done 59097 29046 27170 15897 11537 1727 5268 0 0 0 0 0 101218 23 0 0 0 8196
1789758582 done 59098 29030 27154 15887 11540 1732 5268 0 0 0 0 0 101218 23 0 0 0 8196
1789758583 done 59099 29025 27149 15886 11539 1732 5269 0 0 0 0 0 101218 23 0 0 0 8196
1789758584 done 59099 28881 27006 15830 11537 1753 5284 0 0 0 0 0 101218 23 0 0 0 8196
1789758586 done 59101 28738 26866 15760 11537 1786 5294 0 0 0 0 0 101218 23 0 0 0 8196
1789758587 done 59101 28705 26835 15746 11540 1794 5295 0 0 0 0 0 101218 23 0 0 0 8196
1789758588 done 59101 28700 26830 15743 11540 1796 5295 0 0 0 0 0 101218 23 0 0 0 8196
1789758589 done 59098 28599 26729 15672 11546 1812 5307 0 0 0 0 0 101218 23 0 0 0 8196
1789758590 done 59098 28513 26646 15635 11543 1830 5314 0 0 0 0 0 101218 23 0 0 0 8196
1789758591 done 59099 28459 26593 15613 11545 1840 5318 0 0 0 0 0 101218 23 0 0 0 8196
1789758592 done 59100 28329 26467 15604 11548 1861 5324 0 0 0 0 0 101218 23 0 0 0 8196
1789758593 done 59095 28126 26274 15508 11536 1899 5345 0 0 0 0 0 101218 23 0 0 0 8196
1789758595 done 59100 28017 26169 15474 11513 1920 5358 0 0 0 0 0 101218 23 0 0 0 8196
1789758596 done 59103 27827 25988 15383 11526 1951 5374 0 0 0 0 0 101218 23 0 0 0 8196
1789758597 done 59103 27800 25959 15372 11526 1953 5378 0 0 0 0 0 101218 23 0 0 0 8196
1789758598 done 59103 27759 25920 15356 11524 1962 5381 0 0 0 0 0 101218 23 0 0 0 8196
1789758599 done 59098 27602 25773 15288 11526 1980 5399 0 0 0 0 0 101218 23 0 0 0 8196
1789758600 done 59098 27567 25738 15271 11520 1990 5402 0 0 0 0 0 101218 23 0 0 0 8196
1789758601 done 59095 27399 25573 15189 11465 2012 5436 0 0 0 0 0 101218 23 0 0 0 8196
1789758603 done 59095 27381 25555 15187 11465 2015 5437 0 0 0 0 0 101218 23 0 0 0 8196
1789758604 done 59095 27086 25269 15038 11442 2049 5481 0 0 0 0 0 101218 23 0 0 0 8196
1789758605 done 59095 27086 25269 15038 11442 2049 5481 0 0 0 0 0 101218 23 0 0 0 8196
1789758606 done 59095 27076 25259 15032 11440 2050 5483 0 0 0 0 0 101218 23 0 0 0 8196
1789758607 done 59097 27057 25240 15017 11441 2050 5487 0 0 0 0 0 101218 23 0 0 0 8196
1789758608 done 59096 27053 25236 15013 11443 2049 5488 0 0 0 0 0 101218 23 0 0 0 8196
1789758609 done 59094 26983 25167 14978 11438 2056 5499 0 0 0 0 0 101218 23 0 0 0 8196
1789758610 done 59098 26959 25143 14974 11438 2055 5503 0 0 0 0 0 101218 23 0 0 0 8196
1789758612 done 59095 26768 24954 14887 11357 2075 5548 0 0 0 0 0 101218 23 0 0 0 8196
1789758613 done 59094 26610 24796 14820 11344 2104 5565 0 0 0 0 0 101218 23 0 0 0 8196
1789758614 done 59094 26479 24671 14774 11331 2124 5580 0 0 0 0 0 101218 23 0 0 0 8196
1789758615 done 59094 26475 24667 14774 11331 2125 5580 0 0 0 0 0 101218 23 0 0 0 8196
1789758616 done 59094 26475 24667 14774 11331 2125 5580 0 0 0 0 0 101218 23 0 0 0 8196
1789758617 done 59095 26439 24631 14758 11327 2126 5587 0 0 0 0 0 101218 23 0 0 0 8196
1789758618 done 59097 26411 24602 14753 11322 2131 5590 0 0 0 0 0 101218 23 0 0 0 8196
1789758619 done 59095 26359 24551 14743 11313 2139 5596 0 0 0 0 0 101218 23 0 0 0 8196
1789758621 done 59097 26348 24540 14738 11315 2140 5597 0 0 0 0 0 101218 23 0 0 0 8196
1789758622 done 59098 26340 24532 14738 11313 2141 5598 0 0 0 0 0 101218 23 0 0 0 8196
1789758623 done 59096 26255 24448 14677 11296 2142 5620 0 0 0 0 0 101218 23 0 0 0 8196
1789758624 done 59098 26171 24362 14637 11267 2158 5635 0 0 0 0 0 101218 23 0 0 0 8196
1789758625 done 59098 26171 24362 14637 11267 2158 5635 0 0 0 0 0 101218 23 0 0 0 8196
1789758626 done 59099 26157 24348 14629 11260 2163 5637 0 0 0 0 0 101218 23 0 0 0 8196
1789758627 done 59100 26148 24341 14631 11259 2163 5638 0 0 0 0 0 101218 23 0 0 0 8196
1789758628 done 59100 26031 24224 14578 11236 2173 5660 0 0 0 0 0 101218 23 0 0 0 8196
1789758630 done 59101 26008 24199 14573 11227 2181 5662 0 0 0 0 0 101218 23 0 0 0 8196
1789758631 done 59101 25996 24191 14577 11226 2181 5663 0 0 0 0 0 101218 23 0 0 0 8196
1789758632 done 59101 25988 24182 14576 11227 2179 5665 0 0 0 0 0 101218 23 0 0 0 8196
1789758633 done 59101 25969 24164 14569 11224 2181 5668 0 0 0 0 0 101218 23 0 0 0 8196
1789758634 done 59103 25948 24145 14567 11217 2186 5670 0 0 0 0 0 101218 23 0 0 0 8197
1789758635 done 59103 25946 24143 14565 11217 2187 5670 0 0 0 0 0 101218 23 0 0 0 8198
1789758636 done 59103 25937 24134 14564 11216 2186 5672 0 0 0 0 0 101218 23 0 0 0 8198
1789758638 done 59105 25922 24118 14558 11211 2186 5676 0 0 0 0 0 101218 23 0 0 0 8203
1789758639 done 59098 25827 24025 14508 11180 2192 5699 0 0 0 0 0 101218 23 0 0 0 8199
1789758640 done 59088 25757 23959 14460 11158 2208 5711 0 0 0 0 0 101218 23 0 0 0 8199
1789758641 done 59090 25755 23957 14460 11157 2209 5711 0 0 0 0 0 101218 23 0 0 0 8199
1789758642 done 59089 25752 23954 14457 11156 2209 5712 0 0 0 0 0 101218 23 0 0 0 8199
1789758643 done 59093 25752 23955 14457 11156 2209 5712 0 0 0 0 0 101218 23 0 0 0 8199
1789758644 done 59097 25723 23925 14439 11154 2214 5716 0 0 0 0 0 101218 23 0 0 0 8199
1789758645 done 59098 25717 23919 14437 11152 2215 5717 0 0 0 0 0 101218 23 0 0 0 8199
1789758647 done 59097 25710 23912 14430 11153 2216 5718 0 0 0 0 0 101218 23 0 0 0 8199
1789758648 done 59097 25707 23909 14431 11152 2217 5718 0 0 0 0 0 101218 23 0 0 0 8199
1789758649 done 59093 25658 23858 14408 11139 2206 5736 0 0 0 0 0 101218 23 0 0 0 8199
1789758650 done 59096 25632 23832 14390 11135 2215 5738 0 0 0 0 0 101218 23 0 0 0 8199
1789758651 done 59096 25622 23822 14388 11133 2213 5741 0 0 0 0 0 101218 23 0 0 0 8199
1789758652 done 59098 25623 23820 14386 11131 2211 5743 0 0 0 0 0 101218 23 0 0 0 8199
1789758653 done 59098 25621 23818 14386 11130 2210 5744 0 0 0 0 0 101218 23 0 0 0 8199
1789758654 done 59101 25589 23790 14366 11131 2216 5747 0 0 0 0 0 101218 23 0 0 0 8199
1789758656 done 59098 25555 23755 14351 11128 2226 5749 0 0 0 0 0 101218 23 0 0 0 8199
1789758657 done 59099 25548 23747 14347 11128 2227 5750 0 0 0 0 0 101218 23 0 0 0 8199
1789758658 done 59100 25536 23735 14343 11124 2231 5751 0 0 0 0 0 101218 23 0 0 0 8199
1789758659 done 59103 25491 23688 14314 11105 2236 5763 0 0 0 0 0 101218 23 0 0 0 8199
1789758660 done 59104 25472 23670 14307 11100 2241 5765 0 0 0 0 0 101218 23 0 0 0 8199
1789758661 done 59106 25465 23663 14300 11101 2244 5765 0 0 0 0 0 101218 23 0 0 0 8199
1789758662 done 59104 25465 23663 14300 11101 2244 5765 0 0 0 0 0 101218 23 0 0 0 8199
1789758664 done 59099 25422 23623 14276 11104 2243 5773 0 0 0 0 0 101218 23 0 0 0 8199
1789758665 done 59103 25416 23617 14276 11103 2243 5774 0 0 0 0 0 101218 23 0 0 0 8199
1789758666 done 59104 25409 23609 14270 11106 2245 5774 0 0 0 0 0 101218 23 0 0 0 8199
1789758667 done 59105 25408 23608 14271 11106 2245 5774 0 0 0 0 0 101218 23 0 0 0 8199
1789758668 done 59105 25406 23606 14271 11105 2244 5775 0 0 0 0 0 101218 23 0 0 0 8199
1789758669 done 59104 25331 23529 14224 11077 2257 5791 0 0 0 0 0 101218 23 0 0 0 8199
1789758670 done 59105 25331 23529 14224 11077 2257 5791 0 0 0 0 0 101218 23 0 0 0 8199
1789758671 done 59095 25229 23428 14156 11038 2253 5824 0 0 0 0 0 101218 23 0 0 0 8199
1789758673 done 59095 25229 23428 14156 11038 2253 5824 0 0 0 0 0 101218 23 0 0 0 8199
1789758674 done 59096 25226 23425 14153 11039 2254 5824 0 0 0 0 0 101218 23 0 0 0 8199
1789758675 done 59097 25221 23420 14148 11036 2256 5825 0 0 0 0 0 101218 23 0 0 0 8199
1789758676 done 59097 25218 23417 14147 11036 2257 5825 0 0 0 0 0 101218 23 0 0 0 8199
1789758677 done 59095 25211 23412 14141 11032 2256 5828 0 0 0 0 0 101218 23 0 0 0 8199
1789758678 done 59097 25209 23409 14138 11031 2256 5829 0 0 0 0 0 101218 23 0 0 0 8199
1789758679 done 59088 25177 23376 14121 11034 2253 5836 0 0 0 0 0 101218 23 0 0 0 8199
1789758680 done 59089 25164 23363 14116 11029 2258 5837 0 0 0 0 0 101218 23 0 0 0 8199
1789758682 done 59097 25083 23281 14075 11003 2260 5858 0 0 0 0 0 101218 23 0 0 0 8199
1789758683 done 59096 25082 23279 14073 11003 2261 5858 0 0 0 0 0 101218 23 0 0 0 8199
1789758684 done 59098 25077 23274 14070 11003 2261 5859 0 0 0 0 0 101218 23 0 0 0 8199
1789758685 done 59098 25067 23264 14060 11005 2263 5860 0 0 0 0 0 101218 23 0 0 0 8199
1789758686 done 59098 25066 23263 14059 11004 2264 5860 0 0 0 0 0 101218 23 0 0 0 8199
1789758687 done 59096 25057 23255 14060 11002 2261 5863 0 0 0 0 0 101218 23 0 0 0 8199
1789758688 done 59100 25053 23251 14058 10999 2260 5865 0 0 0 0 0 101218 23 0 0 0 8199
1789758690 done 59099 25005 23203 14036 10986 2266 5874 0 0 0 0 0 101218 23 0 0 0 8199
1789758691 done 59101 25000 23198 14035 10985 2266 5875 0 0 0 0 0 101218 23 0 0 0 8199
1789758692 done 59102 24999 23197 14036 10985 2266 5875 0 0 0 0 0 101218 23 0 0 0 8199
1789758693 done 59100 24995 23193 14032 10985 2266 5876 0 0 0 0 0 101218 23 0 0 0 8199
1789758694 done 59096 24976 23177 14020 10988 2266 5879 0 0 0 0 0 101218 23 0 0 0 8199
1789758695 done 59099 24974 23175 14018 10988 2267 5879 0 0 0 0 0 101218 23 0 0 0 8199
1789758696 done 59098 24968 23171 14013 10989 2269 5879 0 0 0 0 0 101218 23 0 0 0 8199
1789758697 done 59099 24965 23167 14015 10990 2269 5879 0 0 0 0 0 101218 23 0 0 0 8199
1789758699 done 59097 24940 23142 14007 10981 2266 5887 0 0 0 0 0 101218 23 0 0 0 8199
1789758700 done 59098 24929 23131 14004 10980 2264 5890 0 0 0 0 0 101218 23 0 0 0 8199
1789758701 done 59098 24929 23131 14004 10980 2264 5890 0 0 0 0 0 101218 23 0 0 0 8199
1789758702 done 59100 24927 23129 14002 10978 2266 5890 0 0 0 0 0 101218 23 0 0 0 8199
1789758703 done 59104 24917 23123 13998 10976 2264 5893 0 0 0 0 0 101218 23 0 0 0 8199
1789758704 done 59105 24917 23123 13998 10976 2264 5893 0 0 0 0 0 101218 23 0 0 0 8199
1789758705 done 59104 24917 23123 13998 10976 2264 5893 0 0 0 0 0 101218 23 0 0 0 8199
1789758706 done 59105 24905 23113 13995 10973 2263 5896 0 0 0 0 0 101218 23 0 0 0 8199
1789758708 done 59107 24900 23107 13989 10969 2264 5898 0 0 0 0 0 101218 23 0 0 0 8199
1789758709 done 59108 24883 23090 13978 10959 2268 5902 0 0 0 0 0 101218 23 0 0 0 8199
1789758710 done 59108 24884 23090 13978 10959 2268 5902 0 0 0 0 0 101218 23 0 0 0 8199
1789758711 done 59108 24884 23090 13978 10959 2268 5902 0 0 0 0 0 101218 23 0 0 0 8199
1789758712 done 59109 24880 23086 13974 10959 2268 5903 0 0 0 0 0 101218 23 0 0 0 8199
1789758713 done 59110 24875 23081 13973 10960 2269 5903 0 0 0 0 0 101218 23 0 0 0 8199
1789758714 done 59112 24860 23064 13964 10951 2270 5908 0 0 0 0 0 101218 23 0 0 0 8199
1789758715 done 59111 24860 23064 13964 10951 2270 5908 0 0 0 0 0 101218 23 0 0 0 8199
